track_name,mbz_id,fname,instrument,f_score,iterations,time,threshold,smooth,pre_avg,post_avg,pre_max,post_max
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9671232876712329,53,08-05-24_01-31-28,0.5602500000000001,0.0884375,0.0,0.0,0.016515625,0.009531249999999998
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.7978580990629183,53,08-05-24_01-31-36,0.5602500000000001,0.0884375,0.0,0.0,0.016515625,0.009531249999999998
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9503916449086162,53,08-05-24_01-31-40,0.5602500000000001,0.0884375,0.0,0.0,0.016515625,0.009531249999999998
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.952203600248293,53,08-05-24_01-31-42,0.5602500000000001,0.0884375,0.0,0.0,0.016515625,0.009531249999999998
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9204210526315789,54,08-05-24_01-32-58,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9478138222849083,54,08-05-24_01-32-50,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.9191489361702128,54,08-05-24_01-32-43,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.9758064516129031,54,08-05-24_01-32-57,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9510012782275246,54,08-05-24_01-32-59,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9573459715639812,54,08-05-24_01-32-20,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.9878787878787879,54,08-05-24_01-32-44,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9637404580152672,54,08-05-24_01-32-29,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.9521943573667712,54,08-05-24_01-32-59,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9665071770334929,54,08-05-24_01-32-13,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9485481406011207,54,08-05-24_01-32-47,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.9322548028311426,54,08-05-24_01-32-54,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.8605108055009822,54,08-05-24_01-32-12,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.981029810298103,54,08-05-24_01-32-21,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9618979151689432,54,08-05-24_01-32-37,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9693251533742331,54,08-05-24_01-32-54,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.9372384937238494,54,08-05-24_01-32-00,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.8839285714285715,54,08-05-24_01-31-59,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9164677804295941,54,08-05-24_01-32-05,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9388523047977423,54,08-05-24_01-32-26,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.9139784946236558,54,08-05-24_01-32-36,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.936200716845878,54,08-05-24_01-32-41,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.900763358778626,54,08-05-24_01-32-54,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9641952983725135,54,08-05-24_01-32-56,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9748110831234257,54,08-05-24_01-33-03,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9597113650030067,54,08-05-24_01-33-01,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9603792753132407,54,08-05-24_01-33-03,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.9253164556962025,54,08-05-24_01-32-59,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.9186813186813187,54,08-05-24_01-32-38,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.9076620825147348,54,08-05-24_01-32-46,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9671232876712329,54,08-05-24_01-32-47,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.7957276368491322,54,08-05-24_01-32-56,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9517601043024772,54,08-05-24_01-32-59,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9522628642281463,54,08-05-24_01-33-02,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9219738506959089,55,08-05-24_01-34-17,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9484827099505999,55,08-05-24_01-34-10,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.9196872778962331,55,08-05-24_01-34-02,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.976462676529926,55,08-05-24_01-34-16,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9501066098081022,55,08-05-24_01-34-18,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9573459715639812,55,08-05-24_01-33-40,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.9878787878787879,55,08-05-24_01-34-03,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9646609360076409,55,08-05-24_01-33-49,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.9513725490196079,55,08-05-24_01-34-18,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9640287769784172,55,08-05-24_01-33-34,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9504849412965798,55,08-05-24_01-34-06,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.9316455696202532,55,08-05-24_01-34-12,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.858267716535433,55,08-05-24_01-33-33,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.9809782608695653,55,08-05-24_01-33-41,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.962589928057554,55,08-05-24_01-33-57,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9701754385964912,55,08-05-24_01-34-13,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.9411764705882353,55,08-05-24_01-33-20,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.8839285714285715,55,08-05-24_01-33-19,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9182692307692307,55,08-05-24_01-33-24,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9378531073446328,55,08-05-24_01-33-47,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.918091809180918,55,08-05-24_01-33-55,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9361091170136396,55,08-05-24_01-34-00,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.9027303754266212,55,08-05-24_01-34-12,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.963768115942029,55,08-05-24_01-34-13,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9760201935212454,55,08-05-24_01-34-22,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9590361445783133,55,08-05-24_01-34-19,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.960325534079349,55,08-05-24_01-34-22,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.921506062539885,55,08-05-24_01-34-18,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.9207048458149779,55,08-05-24_01-33-58,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.9044334975369458,55,08-05-24_01-34-05,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9671232876712329,55,08-05-24_01-34-07,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.7962466487935657,55,08-05-24_01-34-15,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9503916449086162,55,08-05-24_01-34-19,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9515527950310558,55,08-05-24_01-34-21,0.5703750000000001,0.0884375,0.0,0.0,0.016515625,0.009812499999999998
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9215851602023609,56,08-05-24_01-35-36,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9484827099505999,56,08-05-24_01-35-29,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.919034090909091,56,08-05-24_01-35-22,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.976462676529926,56,08-05-24_01-35-35,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9510012782275246,56,08-05-24_01-35-37,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9573459715639812,56,08-05-24_01-34-59,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.9878787878787879,56,08-05-24_01-35-23,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9637404580152672,56,08-05-24_01-35-07,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.9521943573667712,56,08-05-24_01-35-37,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9665071770334929,56,08-05-24_01-34-53,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9495155532891382,56,08-05-24_01-35-26,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.9327263530601921,56,08-05-24_01-35-30,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.8605108055009822,56,08-05-24_01-34-51,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.981029810298103,56,08-05-24_01-34-59,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9618979151689432,56,08-05-24_01-35-15,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9693251533742331,56,08-05-24_01-35-33,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.9411764705882353,56,08-05-24_01-34-38,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.8839285714285715,56,08-05-24_01-34-38,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9138755980861244,56,08-05-24_01-34-43,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9388523047977423,56,08-05-24_01-35-05,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.914798206278027,56,08-05-24_01-35-13,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9354375896700143,56,08-05-24_01-35-20,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.9004255319148937,56,08-05-24_01-35-32,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9648932319942092,56,08-05-24_01-35-34,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9764507989907486,56,08-05-24_01-35-42,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9590854392298436,56,08-05-24_01-35-38,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9610301592680447,56,08-05-24_01-35-41,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.9256198347107438,56,08-05-24_01-35-37,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.9186813186813187,56,08-05-24_01-35-18,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.9076620825147348,56,08-05-24_01-35-25,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9671232876712329,56,08-05-24_01-35-26,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.7967914438502675,56,08-05-24_01-35-35,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9517601043024772,56,08-05-24_01-35-38,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9528535980148884,56,08-05-24_01-35-40,0.5501250000000002,0.0884375,0.0,0.0,0.016515625,0.009999999999999998
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9204210526315789,57,08-05-24_01-36-58,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9478138222849083,57,08-05-24_01-36-49,0.5400000000000003,0.0884375,0.0,0.0,0.016515625,0.010093749999999999
